,Hydride Length,Material Orientation,Hydride Volume Fraction,Hydride Orientation,Hydride Spacing,Strain,Gumbel Mu,Gumbel Beta,Known Crack Strain
3373,5e-06,0,15,90,5.000000000000001e-06,5.0,1057032457.1999562,27602288.65581785,3.20525
3374,5e-06,0,5,90,5.000000000000001e-06,0.25,150450992.3163947,5928706.481659021,2.932
3375,5e-06,0,5,90,5.000000000000001e-06,0.5,300469284.03779685,11914108.812130932,2.932
3376,5e-06,0,5,90,5.000000000000001e-06,0.75,449848396.4559047,17954151.539061833,2.932
3377,5e-06,0,5,90,5.000000000000001e-06,1.0,553810833.3658006,19209095.69035712,2.932
3378,5e-06,0,5,90,5.000000000000001e-06,1.25,604078393.2828605,19131426.530528285,2.932
3379,5e-06,0,5,90,5.000000000000001e-06,1.5,639181187.6003475,22340982.902017973,2.932
3380,5e-06,0,5,90,5.000000000000001e-06,1.75,676049038.1860043,25686538.443785362,2.932
3381,5e-06,0,5,90,5.000000000000001e-06,2.0,710324248.4723637,28771897.034486637,2.932
3382,5e-06,0,5,90,5.000000000000001e-06,2.25,741907822.6111842,31423293.799632266,2.932
3383,5e-06,0,5,90,5.000000000000001e-06,2.5,771824599.0174193,33817220.15911644,2.932
3384,5e-06,0,5,90,5.000000000000001e-06,2.75,800173528.6695094,36007150.04976952,2.932
3385,5e-06,0,5,90,5.000000000000001e-06,3.0,827009717.0437973,37837952.03636736,2.932
3386,5e-06,0,5,90,5.000000000000001e-06,3.25,853129997.3804483,39093110.88486399,2.932
3387,5e-06,0,5,90,5.000000000000001e-06,3.5,877691317.8123443,39671050.62194955,2.932
3388,5e-06,0,5,90,5.000000000000001e-06,3.75,901453725.5194461,39722260.50628202,2.932
3389,5e-06,0,5,90,5.000000000000001e-06,4.0,924043765.3958566,39225628.535751924,2.932
3390,5e-06,0,5,90,5.000000000000001e-06,4.25,944669154.9154036,38578563.25360486,2.932
3391,5e-06,0,5,90,5.000000000000001e-06,4.5,963307534.1059475,38161163.5894498,2.932
3392,5e-06,0,5,90,5.000000000000001e-06,4.75,980806533.9289067,37873902.200813875,2.932
3393,5e-06,0,5,90,5.000000000000001e-06,5.0,996414936.6756468,37820693.74353503,2.932
3394,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,0.25,136802778.2014073,19863940.624158006,1.965
3395,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,0.5,273410146.26539105,39670964.22582957,1.965
3396,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,0.75,402558596.51827246,54960483.97080396,1.965
3397,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,1.0,497100685.5267457,44420761.75559118,1.965
3398,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,1.25,568364981.685917,34390388.308719784,1.965
3399,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,1.5,607909679.2835695,36653747.347512774,1.965
3400,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,1.75,637410360.5610061,39986839.02875705,1.965
3401,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,2.0,663805715.6607671,42480703.00891942,1.965
3402,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,2.25,688820834.3231065,44418284.176585376,1.965
3403,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,2.5,713613868.9187397,46013262.529667445,1.965
3404,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,2.75,737774924.21008,47241655.86904849,1.965
3405,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,3.0,761087719.454916,48129111.16421891,1.965
3406,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,3.25,783719753.3794847,48700027.87076083,1.965
3407,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,3.5,805864101.6355636,48913820.37837398,1.965
3408,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,3.75,827660223.0179037,48755729.599486366,1.965
3409,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,4.0,848945758.7743782,48305924.355222344,1.965
3410,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,4.25,869601734.8167803,47625235.27092575,1.965
3411,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,4.5,889505685.3507135,46887046.71921699,1.965
3412,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,4.75,908018352.78699,46337897.680455565,1.965
3413,2.1666666666666667e-05,0,5,90,5.000000000000001e-06,5.0,924962315.7515068,46130968.929202795,1.965
3414,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,0.25,109582235.35553177,1655434.9614698435,4.41525
3415,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,0.5,218985403.48609447,3310829.678641905,4.41525
3416,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,0.75,328123023.80645585,4969932.860590601,4.41525
3417,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,1.0,436971447.35234946,6622502.161418264,4.41525
3418,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,1.25,528964256.6330159,5442581.696663359,4.41525
3419,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,1.5,558142788.5429626,4648064.051754026,4.41525
3420,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,1.75,585216012.4871497,5053713.164570006,4.41525
3421,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,2.0,611403749.450928,5868805.484954284,4.41525
3422,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,2.25,636338372.6090717,6810843.142850544,4.41525
3423,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,2.5,660939490.427949,7750193.463797409,4.41525
3424,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,2.75,685312693.63332,8689529.893317882,4.41525
3425,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,3.0,709558783.7872238,9556618.012161158,4.41525
3426,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,3.25,733632448.5487299,10378155.964921495,4.41525
3427,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,3.5,757685055.3337251,11152934.075017273,4.41525
3428,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,3.75,781720235.8721386,11876798.98897915,4.41525
3429,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,4.0,805598836.5111799,12512204.205484387,4.41525
3430,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,4.25,829192975.7300912,12956840.545999764,4.41525
3431,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,4.5,851675680.9904987,13092298.616153393,4.41525
3432,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,4.75,870957956.2795141,12998166.424701802,4.41525
3433,2.1666666666666667e-05,0,5,30,5.000000000000001e-06,5.0,886095879.6260791,12906507.873148441,4.41525
3434,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,0.25,89417801.44322956,4279213.023242731,2.02525
3435,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,0.5,178569593.4008398,8469252.456383122,2.02525
3436,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,0.75,267409943.29756504,12600382.73509999,2.02525
3437,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,1.0,355669115.82059765,15769202.096103556,2.02525
3438,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,1.25,441042106.94688773,14054609.104231186,2.02525
3439,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,1.5,522934374.0407635,11672248.524516413,2.02525
3440,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,1.75,584090126.4507195,9123397.975351904,2.02525
3441,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,2.0,595532901.818594,7254629.179656661,2.02525
3442,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,2.25,595176216.6616027,7434341.902640544,2.02525
3443,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,2.5,595495472.0848398,7926381.380058762,2.02525
3444,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,2.75,598087695.0445788,9858223.742867267,2.02525
3445,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,3.0,603097251.3010633,13091119.16616169,2.02525
3446,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,3.25,608382852.5160933,15625989.092498632,2.02525
3447,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,3.5,612541953.360083,17231012.97483803,2.02525
3448,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,3.75,617235806.6472163,18495591.384675436,2.02525
3449,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,4.0,624337797.8389937,21103358.54297412,2.02525
3450,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,4.25,629977677.1374652,22466527.11933046,2.02525
3451,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,4.5,635967570.0306108,24462342.932339486,2.02525
3452,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,4.75,639945102.9051055,26260893.813126065,2.02525
3453,2.1666666666666667e-05,60,5,30,5.000000000000001e-06,5.0,643589204.1524738,28681929.817887593,2.02525
3454,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,0.25,110254353.37853152,1731659.9183753266,4.40975
3455,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,0.5,220329016.32851797,3461793.0757688573,4.40975
3456,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,0.75,330117989.59241873,5189680.390754667,4.40975
3457,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,1.0,439408100.93055606,6744674.520284919,4.40975
3458,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,1.25,545370821.9546573,6949714.916681246,4.40975
3459,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,1.5,615086339.1245044,4215142.616678113,4.40975
3460,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,1.75,626628237.4845887,3322660.995342262,4.40975
3461,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,2.0,632450552.4838262,4749977.7742782105,4.40975
3462,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,2.25,637112466.3521013,5951855.19261878,4.40975
3463,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,2.5,641193429.434573,6725765.655668767,4.40975
3464,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,2.75,645439004.9355032,7791477.881555943,4.40975
3465,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,3.0,650812288.5036271,9807786.01073306,4.40975
3466,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,3.25,657159535.8834188,12781759.731092853,4.40975
3467,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,3.5,662819605.5148723,15900594.52823647,4.40975
3468,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,3.75,665847139.7960743,18996141.135036565,4.40975
3469,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,4.0,670323185.8474414,22270041.53665833,4.40975
3470,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,4.25,676595585.84054,25220414.738454126,4.40975
3471,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,4.5,679675593.7900832,26873586.277110707,4.40975
3472,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,4.75,681316410.653053,28847876.199037075,4.40975
3473,2.1666666666666667e-05,90,5,30,7.500000000000001e-06,5.0,683747461.974037,31624279.899407774,4.40975
3474,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,0.25,127677570.74629512,2135805.2837081663,4.417
3475,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,0.5,255130140.2270717,4272203.417214779,4.417
3476,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,0.75,382223213.5015675,6393968.108652898,4.417
3477,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,1.0,507213796.31531173,7997411.238790186,4.417
3478,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,1.25,605934230.9184911,6894153.765518259,4.417
3479,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,1.5,630829408.6555187,4000354.3769798754,4.417
3480,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,1.75,636282096.2729905,3978690.437358548,4.417
3481,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,2.0,641051609.3247886,5546955.171373293,4.417
3482,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,2.25,645223662.3749421,6623515.288109464,4.417
3483,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,2.5,648880734.2026713,7685267.281749093,4.417
3484,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,2.75,652385789.3977226,8898931.827030536,4.417
3485,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,3.0,656145055.535934,10399059.700202953,4.417
3486,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,3.25,660164082.8732684,12444101.56862918,4.417
3487,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,3.5,665149252.5852597,14604314.128466185,4.417
3488,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,3.75,669130165.7791041,17035906.78685069,4.417
3489,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,4.0,672551916.5386257,19578759.336124506,4.417
3490,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,4.25,673784823.7977574,21368043.410218067,4.417
3491,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,4.5,673942202.3476634,23512693.217039585,4.417
3492,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,4.75,674353638.4965839,25572128.241880633,4.417
3493,2.1666666666666667e-05,90,15,30,7.500000000000001e-06,5.0,675016402.5389483,27939682.562689785,4.417
3494,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,0.25,103811094.27845326,5555227.493886039,1.39825
3495,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,0.5,207393850.51133192,11049777.776160637,1.39825
3496,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,0.75,310658924.69700015,16480897.080749124,1.39825
3497,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,1.0,411699261.84595734,20870234.358329736,1.39825
3498,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,1.25,462497012.50410193,17293248.718328945,1.39825
3499,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,1.5,487556811.43569124,13639423.761678655,1.39825
3500,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,1.75,512249142.2269969,12997531.727474384,1.39825
3501,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,2.0,536251426.89984345,12898756.41424675,1.39825
3502,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,2.25,558906152.0909487,12637781.55004291,1.39825
3503,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,2.5,580645100.8082256,12317542.393147167,1.39825
3504,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,2.75,601604642.8757578,12182420.738584096,1.39825
3505,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,3.0,622029571.9664285,12222610.327211186,1.39825
3506,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,3.25,642108306.7953069,12351700.62802129,1.39825
3507,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,3.5,661349719.1884271,12412538.230012167,1.39825
3508,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,3.75,678879232.8376675,12354458.327271942,1.39825
3509,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,4.0,694014951.3259714,12191847.33751512,1.39825
3510,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,4.25,706556046.5564543,11813236.783308614,1.39825
3511,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,4.5,716826310.9737862,11364665.643517056,1.39825
3512,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,4.75,725195050.6279478,10991115.865631979,1.39825
3513,2.1666666666666667e-05,30,15,30,7.500000000000001e-06,5.0,731679123.3543849,10816393.165859673,1.39825
3514,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,0.25,220008446.74083695,4742141.855942938,1.0175
3515,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,0.5,439000722.3650188,9007223.889505215,1.0175
3516,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,0.75,541713942.2364078,6969560.577973481,1.0175
3517,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,1.0,608167847.176532,6507323.468516709,1.0175
3518,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,1.25,641409529.9027457,6421730.481839396,1.0175
3519,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,1.5,659629716.0276394,7592631.421495708,1.0175
3520,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,1.75,685264500.3177681,8722895.575613678,1.0175
3521,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,2.0,709229999.7519906,8931607.288314646,1.0175
3522,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,2.25,729497337.8146441,8870846.015583329,1.0175
3523,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,2.5,746228719.7057883,8808031.078984842,1.0175
3524,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,2.75,759660579.755128,8647354.760580719,1.0175
3525,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,3.0,770093283.5300033,8582500.986143582,1.0175
3526,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,3.25,778458630.1722085,8689370.518231312,1.0175
3527,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,3.5,785316411.1648314,8877343.91201802,1.0175
3528,2.1666666666666667e-05,30,15,90,7.500000000000001e-06,3.75,791019443.0032561,9048961.365198545,1.0175
3529,5e-06,30,15,90,7.500000000000001e-06,0.25,150022257.95425987,5211313.969096588,0.716
3530,5e-06,30,15,90,7.500000000000001e-06,0.5,299682818.5297156,10422284.665011471,0.716
3531,5e-06,30,15,90,7.500000000000001e-06,0.75,442748459.50856006,13503193.815132938,0.716
3532,5e-06,30,15,90,7.500000000000001e-06,1.0,530881101.0568259,11880649.023780188,0.716
3533,5e-06,30,15,90,7.500000000000001e-06,1.25,573524543.6234583,12423500.317236144,0.716
3534,5e-06,30,15,90,7.500000000000001e-06,1.5,594543223.1063571,12335350.568073325,0.716
3535,5e-06,30,15,90,7.500000000000001e-06,1.75,616143351.3210828,11999328.414186642,0.716
3536,5e-06,30,15,90,7.500000000000001e-06,2.0,639623842.8379962,11922046.744618546,0.716
3537,5e-06,30,15,90,7.500000000000001e-06,2.25,663324007.8032968,11803653.42615937,0.716
3538,5e-06,30,15,90,7.500000000000001e-06,2.5,685362063.3946755,11737189.294788236,0.716
3539,5e-06,30,15,90,7.500000000000001e-06,2.75,705374834.7050409,11766189.544844812,0.716
3540,5e-06,30,15,90,7.500000000000001e-06,3.0,723395033.274293,11757436.530979697,0.716
3541,5e-06,30,15,90,7.500000000000001e-06,3.25,739094091.8223155,11694956.957454242,0.716
3542,5e-06,30,15,90,7.500000000000001e-06,3.5,752607694.7576174,11396558.098280393,0.716
3543,5e-06,30,15,90,7.500000000000001e-06,3.75,763385919.1718155,10952611.862044489,0.716
3544,5e-06,30,15,90,7.500000000000001e-06,4.0,772093280.3666767,10505764.396703942,0.716
3545,5e-06,30,15,90,7.500000000000001e-06,4.25,778958771.7920332,10131579.73568542,0.716
3546,5e-06,30,15,90,7.500000000000001e-06,4.5,784746026.4146527,10506379.540862707,0.716
3547,5e-06,30,15,90,7.500000000000001e-06,4.75,789327969.6394584,11325413.90903413,0.716
3548,5e-06,30,15,90,7.500000000000001e-06,5.0,793151164.6021119,12453697.348062087,0.716
3549,5e-06,30,15,90,2.5e-06,0.25,173164687.13761157,4809156.583631225,0.945
3550,5e-06,30,15,90,2.5e-06,0.5,345917193.78036183,9586572.004533824,0.945
3551,5e-06,30,15,90,2.5e-06,0.75,487797057.3381796,9567947.13694039,0.945
3552,5e-06,30,15,90,2.5e-06,1.0,545235320.2978529,9978614.76239569,0.945
3553,5e-06,30,15,90,2.5e-06,1.25,582103345.677048,9695813.839684304,0.945
3554,5e-06,30,15,90,2.5e-06,1.5,604538950.8996835,8867789.578198321,0.945
3555,5e-06,30,15,90,2.5e-06,1.75,629707632.1362283,8655919.871237062,0.945
3556,5e-06,30,15,90,2.5e-06,2.0,654563745.5045646,8740818.94385694,0.945
3557,5e-06,30,15,90,2.5e-06,2.25,677701588.2560397,8880510.562400006,0.945
3558,5e-06,30,15,90,2.5e-06,2.5,698467908.9526038,9043305.124870904,0.945
3559,5e-06,30,15,90,2.5e-06,2.75,716882968.7952046,9030958.009788174,0.945
3560,5e-06,30,15,90,2.5e-06,3.0,733331265.4775268,8777292.634950507,0.945
3561,5e-06,30,15,90,2.5e-06,3.25,747890623.708696,8486956.054662967,0.945
3562,5e-06,30,15,90,2.5e-06,3.5,760325073.7177093,8156292.497014907,0.945
3563,5e-06,30,15,90,2.5e-06,3.75,770712428.8559611,7992100.087459959,0.945
3564,5e-06,30,15,90,2.5e-06,4.0,779312793.7992413,8083534.525942292,0.945
3565,5e-06,30,15,90,2.5e-06,4.25,786787382.081843,8431012.903599983,0.945
3566,5e-06,30,15,90,2.5e-06,4.5,793282296.8635852,9134858.591418121,0.945
3567,5e-06,30,15,90,2.5e-06,4.75,798930393.0885704,9874998.838342927,0.945
3568,5e-06,30,15,90,2.5e-06,5.0,804232459.8141136,10682604.570312466,0.945
3569,1.3333333333333337e-05,90,5,30,1e-05,0.25,111955510.49790126,2171112.137211078,2.45475
3570,1.3333333333333337e-05,90,5,30,1e-05,0.5,223736081.09919003,4343501.548745967,2.45475
